"lat","lon","count","text"
,,1,"Edgewood"
,,1,"Herne Hill"
,,1,"Harrogate"
,,1,"Byng"
,,1,"Herne Hill"
55.928262,-3.200392,1,"Henleys"
51.3973031834695,-0.569587265667758,1,"Germany"
51.4164684879303,-0.669667353256443,1,"Rotterdam"
51.4164684879303,-0.669667353256443,1,"Edgewood"
,,1,"Hanleys"
,,1,"Black Country"
,,1,"Newborough"
55.9372,-3.0211,1,"India"
,,1,"Chatham"
52.3608575446276,-0.685545719152759,1,"Dover"
,,1,"Ludgate
Hill"
51.1925888580995,-3.91071260295503,1,"Herne
Hill"
,,1,"Chatham"
,,1,"Chatham"
51.8942798267761,0.0758426712203749,1,"Chatham"
,,1,"Dover"
,,1,"Rigdon"
51.4811261474889,-0.134865301525157,1,"Dover"
,,1,"Leith Walk"
,,1,"Edinburgh"
,,1,"Cheviot Row"
,,1,"Free Church"
53.8604864649237,-1.91636526851225,1,"Scotland"
52.5803591744119,-1.07751709149009,1,"Canongate"
51.1717425546844,0.181262218257834,1,"Arthur's Seat"
51.1698610322241,0.181602053624555,1,"Salisbury
Crags"
51.4316332069602,-2.56826681945077,1,"Canongate"
,,1,"Leith Walk"
,,1,"Leith Walk"
51.9166494464503,-2.67615744271822,1,"Edgewood"
50.6703602162275,-1.32534390941944,1,"Cheviot Row"
,,1,"Leith Walk"
,,1,"Switzerland"
,,1,"Germany"
,,1,"Edgewood Station"
55.9403956,-3.2150761,1,"Edgewood"
,,1,"Edgewood"
,,1,"Six Road Ends"
,,1,"Edgewood"
,,1,"Newfoundland"
51.4854370344449,0.585602025832009,1,"Darrow"
,,1,"Edgewood"
,,1,"Edgewood"
,,1,"Edgewood"
,,1,"Darrow"
,,1,"Edgewood"
,,1,"Edgewood"
,,1,"Newborough"
,,1,"Darrow"
,,1,"Darrow"
,,1,"Waterloo"
54.3464949711613,-0.576825851254565,1,"Darrow"
52.1430395324401,-2.2849841536935,1,"Pipe Lane"
,,1,"Darrow Point"
,,1,"Newfoundland"
,,1,"Waterloo"
,,1,"Monte Video"
,,1,"New York"
,,1,"Waterloo"
,,1,"Holyhead"
,,1,"Fleetwood"
,,1,"Darrow"
,,1,"Newborough"
50.1263380029786,-5.32329935970303,1,"Monte Video"
,,1,"Darrow
Point"
50.585191791758,-1.24420309429718,1,"Waterloo"
,,1,"Bacharach"
,,1,"Rhine"
,,1,"New York
City"
,,1,"Bingen"
,,1,"Bacharach"
,,1,"Rhine"
,,1,"Bingen"
,,1,"Pipe Lane"
,,1,"Ireland"
,,1,"Dublin"
,,1,"Dublin"
,,1,"United States"
,,1,"New York
City"
,,1,"Germany"
,,1,"New York
City"
,,1,"Pipe Lane"
,,1,"Pipe Lane"
53.3028191796751,-0.50670763592407,1,"Ireland"
,,1,"Rudesheim"
,,1,"La Fontaine"
50.9177007445558,-4.1982437353522,1,"Smithfield"
,,1,"Rayburn"
,,1,"Abyssinia
Street"
,,1,"Abyssinia Street"
,,1,"Abyssinia Street"
,,1,"Rayburn"
,,1,"Edgewood"
,,1,"Hanleys"
,,1,"Hanley"
43.2166667,27.9166667,1,"Krane"
,,1,"Kranes"
,,1,"Rayburn"
,,1,"Rayburn"
,,1,"Hanleys"
,,1,"Rayburn"
,,1,"Edgewood"
,,1,"Rayburn"
56.597483135818,-3.00171014694286,1,"Rayburn"
,,1,"Edgewood"
,,1,"England"
,,1,"Newborough"
,,1,"Newborough"
,,1,"Rayburn"
,,1,"Krane"
,,1,"Newborough"
52.3274620838659,0.737197405778094,1,"Newborough"
,,1,"Newborough"
,,1,"Newborough"
,,1,"Newborough"
,,1,"Abyssinia Street"
,,1,"Rayburn"
,,1,"Rayburn"
,,1,"Rayburn"
,,1,"Rayburn"
,,1,"Abyssinia Street"
,,1,"Herne Hill"
,,1,"Hanleys"
54.8142616223148,-3.39288035042052,1,"Newborough"
,,1,"Edgewood"
52.4708276231833,-1.47764608282947,1,"Harrogate"
,,1,"Newborough"
,,1,"Hanleys"
53.2729798623573,-2.87733580363257,1,"Reilly"
54.4474655034717,-2.99386646246606,1,"Regent Street"
,,1,"Germany"
,,1,"Edgewood"
,,1,"High School"
,,1,"Newborough"
,,1,"Switzerland"
,,1,"Switzerland"
,,1,"Newborough Railway Station"
,,1,"Edgewood"
,,1,"Edgewood"
,,1,"Edgewood"
,,1,"Edgewood"
,,1,"Edgewood"
,,1,"Edgewood"
,,1,"Edgewood"
50.6027974723149,-1.18739114658754,1,"Abyssinia Street"
,,1,"Edinburgh"
57.1315548092623,-2.10738928890354,1,"Edgewood"
55.6037995401914,-1.72221401910118,1,"Rayburn"
,,1,"Newborough"
,,1,"Edgewood"
,,1,"Newborough"
,,1,"Edgewood"
,,1,"Rayburn"
,,1,"Newborough"
55.975653,-3.188989,1,"South Victoria Street"
57.1763225445196,-2.22330904013439,1,"Rayburn"
,,1,"Newborough"
56.0669511448023,-5.15703018840831,1,"Abyssinia Street"
58.9127602768081,-2.7947672930576,1,"Edgewood"
,,1,"Darrow"
54.1930202011415,-4.5523961098957,1,"Darrow"
57.2452131010512,-3.74848320846417,1,"Edgewood"
57.2452131010512,-3.74848320846417,1,"Newborough"
,,1,"Manchester Road"
,,1,"Rayburn"
,,1,"Newborough"
,,1,"Darrow"
,,1,"Waterloo"
53.2957839516574,-3.32797752066348,1,"Edgewood"
,,1,"Newborough"
54.7878184624686,-3.9985982753799,1,"Edgewood"
,,1,"Clapham"
55.5753016796383,-2.67413911067576,1,"Herne Hill"
,,1,"America"
,,1,"Herne Hill"
53.1585938347069,-2.66147724336265,1,"Gotha"
,,1,"Mecklenburg"
,,1,"Rosta"
54.0398004601678,-1.65638647234208,1,"Rosta"
,,1,"Rosta"
47.500274,-99.9999999,1,"England"
,,1,"England"
,,1,"Europe"
,,1,"Leith Walk"
55.975653,-3.188989,1,"Edgewood"
,,1,"Edinburgh"
,,1,"Scotland"
,,1,"Edinboro"
55.9558,-3.214,1,"Leith
Walk"
55.9566,-3.2089,1,"Edgewood"
,,1,"Holyrood
 Palace"
,,1,"Lasswade"
50.4333344192876,-3.55606654788331,1,"Hawthornden"
,,1,"Edgewood"
,,1,"Leith
Walk"
57.065260891028,-4.11802349553715,1,"Edinburgh"
53.8775967317482,-2.46398341007606,1,"Cheviot
Row"
51.2412636810731,-2.82380784068397,1,"New
Town"
,,1,"North Bridge"
,,1,"Old Town"
,,1,"Cheviot Row"
53.0567371528191,-0.261532477922493,1,"Perthshire"
,,1,"Leith
Walk"
57.1144806541291,-3.42850650504476,1,"Leith Walk"
51.9095616170486,-2.09450124005479,1,"England"
,,1,"Cheviot Row"
,,1,"Newington"
,,1,"Edinburgh"
,,1,"Edinburgh"
,,1,"Cheviot
Row"
,,1,"Perthshire"
,,1,"Old Town"
,,1,"Leith Walk"
,,1,"Newborough"
,,1,"Waverley Station"
59.1930048569583,-3.09412583737313,1,"Edinburgh"
,,1,"Melrose"
,,1,"Newborough"
,,1,"Newborough"
,,1,"Edgewood"
,,1,"Edgewood"
,,1,"Hanleys"
,,1,"Newborough"
56.045817,-2.782156,1,"Monte
Video"
,,1,"Rayburn"
,,1,"Newborough"
,,1,"Rayburn"
,,1,"Newborough"
50.656554191179,-1.15816660021931,1,"Newborough"
50.6296768494072,-1.17278728556304,1,"Newborough"
53.9559705143685,-1.0931468431457,1,"Newborough"
53.7609107758948,-1.58281516010265,1,"High Street"
,,1,"England"
,,1,"Abyssinia
Street"
,,1,"Abyssinia Street"
55.5929076382611,-2.73791890344469,1,"Edgewood"
,,1,"Edgewood"
55.947348,-3.189034,1,"San Francisco"
56.1417088872431,-4.19709095030557,1,"Rhine"
55.978079,-3.600952,1,"Bacharach"
,,1,"High School"
,,1,"Rhineland"
,,1,"Pipe Lane"
54.5348667038607,-3.0587133942587,1,"Pipe Lane"
54.3019259676255,-0.609103847977738,1,"England"
,,1,"Pipe Lane"
,,1,"Jack
Frost"
52.9655077124737,-3.09446271390612,1,"Edgewood"
52.9750299177794,-3.03512578621424,1,"Edinburgh"
52.9655077124737,-3.09446271390612,1,"Leopold"
53.1365612186529,-3.06890499211878,1,"Germany"
,,1,"Europe"
,,1,"Moscow"
,,1,"Italy"
,,1,"Edinburgh"
,,1,"Sae"
,,1,"Edinburgh"
,,1,"Traprain Law"
,,1,"Scotland"
,,1,"Leith Walk"
,,1,"Cheviot Row"
,,1,"Newington Road"
,,1,"Polly"
50.922144002383,-3.30195413540229,1,"Polly"
51.0426651583782,-0.280936148100102,1,"Polly"
,,1,"Polly"
51.8375008435048,-1.80404159231312,1,"Polly"
53.2400761525975,-2.20230467463435,1,"Polly"
52.2838044950821,-1.09834993662373,1,"Polly"
,,1,"Polly"
,,1,"Polly"
,,1,"Leith Walk"
,,1,"Polly"
,,1,"Leith Walk"
,,1,"Cheviot Row"
,,1,"Leith Walk"
,,1,"Perthshire"
52.082363757771,0.430200546958241,1,"Menzies"
,,1,"Edinburgh"
,,1,"Edinburgh"
51.2544907835129,-0.629242624355713,1,"Muirs"
51.005516429026,-3.06195398283626,1,"Leith Walk"
,,1,"Edinburgh"
,,1,"St. Martin"
,,1,"Old Wives"
,,1,"Crystal Palace"
,,1,"Santa Maria"
,,1,"Newborough"
,,1,"Hanley"
,,1,"Krane"
51.1158085264292,-0.363959361590579,1,"Liverpool"
51.3794836491079,-2.50766123655956,1,"Newborough"
,,1,"Newborough"
53.0603017489383,-2.1865384141759,1,"Hanley"
54.1252043668974,-0.905809692243763,1,"Clapham"
,,1,"Hanleys"
51.4160460848762,0.466605553798629,1,"Hanleys"
,,1,"Newborough"
,,1,"Hanleys"
,,1,"Hanleys"
51.1518283915656,-0.237124269110257,1,"America"
,,1,"Far West"
,,1,"Monte Video"
54.1022472476517,-2.48178221826358,1,"Newborough"
51.0997925835901,-2.33565601911677,1,"Newborough"
52.8776492015231,0.667683378003122,1,"Hanley"
52.8776492015231,0.667683378003122,1,"Krane"
,,1,"Newborough"
,,1,"Manchester Road"
51.323352691716,-0.413999333257633,1,"Newborough"
51.323352691716,-0.413999333257633,1,"Newborough"
52.3115946139795,-2.6550928266161,1,"Jack Frost"
,,1,"Jack Frost"
51.323352691716,-0.413999333257633,1,"Ephraim"
,,1,"England"
,,1,"Europe"
,,1,"Minka"
,,1,"Mein"
,,1,"Edgewood"
,,1,"Edgewood"
51.3899919203204,0.422074721617463,1,"Ormsby"
51.3900883644067,0.402097837966909,1,"Edinburgh"
,,1,"Rayburn"
,,1,"Herne Hill"
55.8340746391258,-3.14152747364707,1,"Pompeii"
,,1,"Basle"
54.3759754654491,-2.99768946270383,1,"Herne
Hill"
,,1,"Temple Bar"
,,1,"Herne Hill"
51.4015245053197,-0.972032233749347,1,"Ireland"
,,1,"Tottenham Court Road"
51.3744239573392,-0.95827032388754,1,"Calais"
51.8568672340763,0.461600671130278,1,"Mentone"
,,1,"Herne Hill"
52.4013493409856,-0.331517801864268,1,"Bacharach"
52.294435009373,-2.65256643244282,1,"Ireland"
,,1,"Germany"
52.5029821911528,-2.11050225642286,1,"Ireland"
51.3832865157353,-0.943697293703201,1,"Ireland"
53.9948578368399,-2.34324336985961,1,"Emerald
Isle"
,,1,"Pipe Lane"
54.2410070712985,-0.795319547955686,1,"Lottie"
,,1,"Pipe Lane"
,,1,"Royal Orange Lodge"
,,1,"Herr"
52.4760550683949,-1.96318840822061,1,"England"
51.6165040042846,-2.33377707277904,1,"Newborough"
,,1,"Rayburn"
51.3438824626514,-0.928262104598204,1,"Abyssinia Street"
51.3290772214461,-0.916233640070438,1,"Rayburn"
,,1,"Rayburn"
51.579607555792,-2.3177461476761,1,"Manchester Road"
51.5335029872404,-0.680677487356251,1,"Rayburn"
51.2320598739847,-0.31686289105061,1,"Newborough"
55.9584,-3.2143,1,"Hanley"
54.640832153697,-2.88552805656959,1,"Krane"
,,1,"Netherleigh"
51.0460486990031,-2.24966711936591,1,"Newborough"
,,1,"Newborough"
,,1,"Netherleigh"
51.4462242765351,-0.942245647197516,1,"Newborough"
,,1,"Edgewood"
,,1,"Netherleigh"
,,1,"Edgewood"
,,1,"Manchester Road"
51.045081922159,-0.285055228853978,1,"Manchester
 Road"
,,1,"Rayburn"
,,1,"Rayburn"
,,1,"Netherleigh Junction"
,,1,"Rayburn"
52.0541967555629,0.487026344333633,1,"Edgewood"
54.5672759925354,-0.993036432999505,1,"Hanley"
,,1,"Edgewood"
,,1,"Kranes"
,,1,"Hanley"
51.3779442278443,-2.51012275495692,1,"Krane"
51.9802054151167,0.963585129382167,1,"Newborough"
51.3899919203204,0.422074721617463,1,"Hanley"
51.3899919203204,0.422074721617463,1,"Hanleys"
,,1,"Scotland"
,,1,"Newborough"
51.3899919203204,0.422074721617463,1,"Hanleys"
,,1,"Hanleys"
54.3777660942281,-2.99311282279278,1,"Edgewood"
,,1,"Edgewood"
51.4049065759875,-0.973666920834751,1,"England"
51.8604059598081,0.458381511367625,1,"Edgewood"
55.5051283321351,-2.18208813937783,1,"Hanleys"
,,1,"Kranes"
53.3001718563485,-2.22750224266377,1,"Kranes"
,,1,"Newborough"
,,1,"Darrow"
52.0813536249854,0.434708477530862,1,"Waterloo"
,,1,"Ireland"
55.843906,-2.913567,1,"Darrow"
51.4147133452753,0.45809961179684,1,"Darrow"
52.6197934945929,-2.16988749649894,1,"Waterloo"
52.3851432059625,-1.84051440163365,1,"Waterloo"
,,1,"Waterloo"
,,1,"Darrow Point"
51.3146222511004,-1.0254205022089,1,"Manchester"
,,1,"Waterloo"
53.2849702679822,-2.23251916366109,1,"Waterloo"
51.0725573571631,-2.18537460300778,1,"Monte Video"
,,1,"Newfoundland"
,,1,"Darrow"
,,1,"Waterloo"
51.6486310723713,-0.0962426813945554,1,"Edgewood"
55.6740083531947,-6.50987811692608,1,"Newborough"
,,1,"Abyssinia Street"
51.0822390330755,-2.10708360035944,1,"Edgewood"
,,1,"Kranes"
,,1,"Abyssinia
Street"
53.525946016004,-1.3135715679776,1,"Ormsby"
,,1,"Edgewood"
,,1,"India"
,,1,"Abyssinia Street"
52.6822964519673,-2.36245119140643,1,"West End"
51.9635485680622,-2.02183416617568,1,"Abyssinia
Street"
,,1,"Whitsuntide"
,,1,"Newborough"
,,1,"Newborough"
55.8634285227841,-3.59000238827969,1,"Newborough"
51.3321467657715,-0.399339366312686,1,"Newborough"
,,1,"Germany"
51.3471915196968,-0.930166907562336,1,"Germany"
51.5764803678441,-2.31029120333648,1,"Hanleys"
,,1,"Edinburgh"
53.4005168235065,-2.44801541041577,1,"Edgewood"
52.0799854808257,-2.3283644344982,1,"England"
53.9213501222011,-1.29187286994074,1,"Newborough"
56.9274626230067,-3.27345478212271,1,"Newborough"
54.9741050677217,-1.52346180911532,1,"Newborough"
55.9157,-3.2948,1,"Afghanistan"
52.8761523735669,-3.03276978803461,1,"England"
53.882164531284,-1.26331942520162,1,"Herne Hill"
53.9914535918733,-2.14865059261654,1,"Agnes"
55.8809,-3.0944,1,"Newborough"
,,1,"St. Pancras"
53.939326380974,-1.29156848538242,1,"Herne Hill"
52.6122452978225,-0.0132931317573286,1,"England"
54.4745570442027,-3.06846230620796,1,"Perthshire"
51.0582020142661,-3.92660970170365,1,"Abyssinia
Street"
54.3776384795914,-3.00850729900102,1,"Newborough"
,,1,"England"
53.1107263304985,-2.9337938040473,1,"Newborough"
54.4673753120874,-3.02614428552086,1,"America"
,,1,"Malvern Hills"
52.1514766601153,-1.53955321221467,1,"Herne Hill"
53.9041047036949,-1.34848503803069,1,"Darrow"
54.0018671616435,-1.22947416284624,1,"Christ's
Hospital"
53.9122712514412,-1.27680099110468,1,"Free Church"
,,1,"Scotland"
,,1,"Edinburgh"
,,1,"Newborough"
,,1,"Newborough"
55.2575117089595,-1.5960540449594,1,"Leith
Walk"
53.8667465495083,-1.18633247944926,1,"Edinburgh"
53.858059055503,-1.23211865101572,1,"Leith
Walk"
53.9213501222011,-1.29187286994074,1,"Mebbe"
55.935779,-3.044847,1,"Perthshire"
53.6696775312379,-0.372650748035651,1,"Leith Walk"
,,1,"Newborough"
,,1,"Monte Video"
,,1,"Manchester Road"
54.1617215017145,-1.05656707026124,1,"Newborough"
,,1,"Manchester"
50.7826543676454,-2.81572237576731,1,"St. Pancras"
,,1,"Newborough"
56.0569572947134,-5.52580897020501,1,"Newborough"
56.6366825029596,-2.82497864357906,1,"Edgewood"
54.6933951972077,-1.74522381129424,1,"Newborough"
53.4739602443872,-2.0678050614274,1,"Newborough"
,,1,"Paternoster Row"
51.7095643490251,-0.232653325409523,1,"Louden"
,,1,"Solway Firth"
54.4228257576015,-2.97878751434868,1,"Britain"
54.3880275259824,-2.82394612302554,1,"America"
54.4209350507703,-3.05186581574715,1,"Solway"
,,1,"Solway"
,,1,"America"
55.9552,-3.2382,1,"America"
,,1,"America"
55.5321797610603,-1.8970100356146,1,"Solway"
,,1,"Annan"
,,1,"Annan"
53.2847608366887,-2.32252523745155,1,"Britain"
54.2163703768035,-2.94322387194764,1,"Annan"
,,1,"house of Annan"
,,1,"Annan"
,,1,"Annan"
,,1,"Annan"
56.0755904326961,-4.37011400204934,1,"Beton"
52.8761523735669,-3.03276978803461,1,"Annan"
,,1,"Annan"
54.3682572295828,-3.05445968812849,1,"Annan"
54.4391680301673,-3.29122885714648,1,"Annan"
54.4357936134732,-3.47252889196173,1,"Annan"
54.5019112876707,-3.18145358995763,1,"Beton"
54.2856275975055,-3.23670937335992,1,"Britain"
,,1,"Annan"
55.930679,-3.327185,1,"Annan"
,,1,"Annan"
56.3873069630584,-3.36876726375224,1,"Westley"
54.4290841745999,-0.728139400630162,1,"Britain"
,,1,"Annan"
55.930679,-3.327185,1,"Annan"
52.1542719414086,-0.706259115487271,1,"Annan"
53.2045175674567,-0.555051184349008,1,"Annan"
,,1,"Annan"
52.3064626782491,1.5282899576009,1,"Annan"
53.6176357779833,-1.79589467092367,1,"Annan"
55.953774,-2.638984,1,"Annan"
55.918712,-2.968384,1,"Annan"
,,1,"Annan"
,,1,"Annan"
54.4143226017226,-2.91694004241656,1,"Annan"
,,1,"Westley"
51.1155671036231,1.23896532718396,1,"Annan"
51.118019614453,1.25107921136262,1,"High Street"
55.817073,-3.094472,1,"Edinburgh"
51.2078871278011,-4.06884908605611,1,"Annan"
50.7047915818878,-4.17353743888275,1,"Babylon"
51.22880144844,-3.82576981208914,1,"Established Kirk"
54.9554191792655,-1.36751151793087,1,"Egypt"
55.3716193881937,-4.02792956730981,1,"Jordan"
51.1698610322241,0.181602053624555,1,"Orry"
51.0260211575741,-2.73442170968025,1,"Satan"
53.0232423199969,-2.54422724890471,1,"Westley"
,,1,"Annan"
,,1,"Annan"
,,1,"Annan"
,,1,"Annan"
,,1,"Annan"
,,1,"Annan"
53.7088439402489,-0.628742733152694,1,"Solway"
54.430726319267,-3.00940994567057,1,"Solway"
,,1,"Western Isles"
54.4497859966236,-2.97943049851992,1,"Belfast Lough"
50.7663245825267,-3.54192874247805,1,"France"
,,1,"Lanty"
54.4187869386831,-2.90896526497153,1,"Lanty"
,,1,"Lanty"
54.4321784206966,-2.93275663555211,1,"Annan"
51.4605264959662,0.0226657986357445,1,"Annan"
51.0225033599966,-0.139073091300347,1,"house of
Millo"
51.7386095838548,0.0640343276230961,1,"Israel"
,,1,"France"
,,1,"Annan"
54.3214135426761,-3.25315959848342,1,"Beton"
54.4669734838256,-3.07242771290266,1,"Annan"
53.8237783986255,-1.5669977316778,1,"France"
52.221777214903,1.00247188441,1,"Annan"
53.8510815362557,-1.6731370241763,1,"Beton"
,,1,"Beton"
52.9762333222611,-1.11379208307045,1,"Annan"
51.4224239544425,-1.38869622343719,1,"Annan"
,,1,"Annan"
51.4919316548546,-1.34114288237304,1,"Beton"
,,1,"Annan"
51.4183235173644,-2.42880822696878,1,"Romish Church"
54.4225720734568,-3.00961024481615,1,"Beton"
,,1,"Annan"
56.2102577708211,-4.37841950680342,1,"Annan"
54.4140847230554,-2.9477569600169,1,"Annan"
55.8316912476512,-3.22144463654243,1,"Leith"
,,1,"Leith"
55.930017,-3.171025,1,"Annan"
53.9654817283049,-1.06885232756463,1,"Annan"
55.867963,-3.21454,1,"Leith"
55.8424285386185,-3.03012100872547,1,"Ven"
55.946154,-3.191655,1,"Edinburgh"
,,1,"Leith"
51.7531194535048,-5.05013644019963,1,"Leith"
,,1,"Edinburgh"
53.1051343453347,-4.08405972608839,1,"Muckle"
53.0876849326293,-4.05334585168648,1,"Broad Wynd"
,,1,"Muckle"
,,1,"Leith"
,,1,"Grassmarket"
,,1,"Edinburgh"
56.1814168839458,-4.46930985254901,1,"Grassmarket"
53.7229366904349,-1.18911127348658,1,"Tarshish"
55.9407951,-3.2093321,1,"Leith"
52.1464117416888,-0.121804765157671,1,"The Baillie"
50.9413404881328,-3.18860783160904,1,"Baillie"
,,1,"Baillie"
,,1,"Baillie"
54.7305813607955,-2.66004313903695,1,"Baillie"
52.3832944865936,-0.642029176986369,1,"Baillie"
54.576085280153,-2.92056802402741,1,"Baillie"
,,1,"Baillie"
54.5359576125428,-2.93860792107512,1,"Baillie"
53.8335369906578,-1.94681207344523,1,"Baillie"
51.6111007333204,-2.64272141083977,1,"Baillie"
51.7370422373346,-0.414040103972294,1,"Neuk"
55.8351,-3.2137,1,"Neuk"
52.7275975080349,0.615255794989222,1,"Baillie"
,,1,"Baillie"
,,1,"Baillie"
,,1,"Baillie"
,,1,"America"
,,1,"British Isles"
51.5724354297946,-2.61713931564684,1,"Leith"
,,1,"Leith"
,,1,"Leith"
,,1,"Leith"
,,1,"Leith"
,,1,"Bonhomme"
,,1,"Frenchman"
,,1,"France"
,,1,"Britain"
,,1,"Forth"
,,1,"France"
,,1,"Pallas"
,,1,"Leith"
,,1,"Bonhomme"
,,1,"Bonhomme"
,,1,"Frenchman"
,,1,"Isle of Man"
,,1,"Jamaica"
,,1,"Barak"
50.8635852167458,-2.15725372230854,1,"Pallas"
,,1,"Bonhomme"
,,1,"Bonhomme"
,,1,"Pallas"
,,1,"Pallas"
,,1,"Ephesus"
,,1,"Leith"
,,1,"Tolbooth"
51.7907706604615,-1.32572658533251,1,"Leith"
,,1,"Muckle"
,,1,"Muckle"
52.4439405892222,-4.02796865741891,1,"Leith"
,,1,"Muckle"
,,1,"Tolbooth"
,,1,"Tolbooth"
52.7596448224332,0.289867400429498,1,"Tolbooth"
,,1,"Sae"
54.9300457318893,-1.88294701760517,1,"Tolbooth"
,,1,"Tolbooth"
51.7531194535048,-5.05013644019963,1,"Muckle"
,,1,"Tolbooth"
53.122309221102,-4.12973277287154,1,"Leith"
,,1,"Scotland"
53.8334619262854,-1.85563298895843,1,"Tolbooth"
,,1,"Edinburgh"
55.1091901585785,-2.39975962399215,1,"Tolbooth"
,,1,"Tolbooth"
54.5310331912751,-2.93500911035885,1,"Leith"
,,1,"Muckle"
53.1949031833487,-1.69311939215066,1,"Satan"
,,1,"Sae"
51.6111007333204,-2.64272141083977,1,"Muckle"
,,1,"Babylon"
51.5642047364636,-2.60880288789295,1,"Sinai"
,,1,"Muckle"
,,1,"Waters' Close"
,,1,"Neist"
,,1,"Leith"
,,1,"Quat"
,,1,"New
Light"
51.7278511485227,-0.11733909800444,1,"Satan"
,,1,"Muckle"
55.9690412082821,-3.75458393006356,1,"Muckle"
,,1,"Tolbooth"
,,1,"Leith"
,,1,"Leith"
,,1,"Dane Court"
51.0979607010531,-2.73556089019521,1,"Leith"
,,1,"Dane Court"
37.8043722,-99.9999999,1,"Flamborough Head"
54.5634250082673,-0.909079529578435,1,"Annan"
,,1,"Leith"
,,1,"Forth"
52.3499016160736,-1.69236766704179,1,"Egypt"
,,1,"Tolbooth"
,,1,"Bonhomme"
,,1,"Tolbooth"
,,1,"Ammon"
,,1,"Flamborough Head"
,,1,"Flamborough Head"
,,1,"Tarshish"
,,1,"Bonhomme"
40.7834345,-73.9662495,1,"Irish Sea"
,,1,"Leith"
54.0041330231249,-2.22125022149066,1,"Leith"
53.4827958057037,-2.20345755753588,1,"Leith"
,,1,"Dane Court"
51.5366409135542,-0.997831168027261,1,"Flamborough Head"
,,1,"Anak"
,,1,"Flamborough
Head"
,,1,"house of Annan"
,,1,"Annan"
,,1,"Annan"
53.9998273,-99.9999999,1,"Annan"
,,1,"Flamborough Head"
,,1,"Forth"
,,1,"Annan"
,,1,"Annan"
,,1,"Annan"
,,1,"Annan"
,,1,"Annan"
,,1,"Annan"
,,1,"Annan"
,,1,"Scarborough Castle"
,,1,"Scarborough"
,,1,"Pallas"
,,1,"Bonhomme"
,,1,"Bonhomme"
,,1,"Bonhomme"
,,1,"Bonhomme"
,,1,"Pallas"
,,1,"Pallas"
,,1,"Bonhomme"
,,1,"Bonhomme"
33.8333333,35.8333333,1,"Bonhomme"
51.3072280662068,-0.558041426769942,1,"Bonhomme"
,,1,"Bonhomme"
,,1,"Bonhomme"
,,1,"Bonhomme"
,,1,"Bonhomme"
,,1,"Bonhomme"
,,1,"Bonhomme"
51.3072280662068,-0.558041426769942,1,"Bonhomme"
,,1,"Bonhomme"
,,1,"Britain"
,,1,"Bonhomme"
,,1,"Beton"
,,1,"Satan"
,,1,"Annan"
,,1,"Annan"
,,1,"Annan"
,,1,"Annan"
,,1,"Pauls"
55.1996087049102,-1.69148836254125,1,"Annan"
,,1,"Annan"
53.7436294670763,-1.91659748185959,1,"Annan"
,,1,"Solway"
,,1,"Bonhomme"
,,1,"Annan"
53.2423357918283,-4.43548338607072,1,"Leith"
,,1,"Annan"
,,1,"Dane Court"
,,1,"Britain"
53.4020627820138,-1.9924788110964,1,"Annan"
,,1,"Britain"
,,1,"Europe"
,,1,"Europe"
,,1,"New York"
,,1,"Sandy Hook"
,,1,"Long Island"
,,1,"Sade"
,,1,"Cape Race"
,,1,"Newfoundland"
,,1,"Sade"
,,1,"Dublin"
,,1,"New York"
,,1,"Persia"
,,1,"New York"
,,1,"Sade"
,,1,"Sade"
,,1,"Jio"
,,1,"Green Isle"
,,1,"Cape Clear"
,,1,"Queenstown"
55.6668572245791,-1.80126265729197,1,"Queen's Hotel"
,,1,"Cork"
31.25977,32.3004913,1,"Queenstown"
,,1,"Cove of
Cork"
,,1,"Imperial Hotel"
,,1,"Cork"
50.8348474950098,-0.217566385009117,1,"Killarney"
,,1,"Blarney Castle"
,,1,"Killarney"
,,1,"England"
,,1,"Gap of Dunloe"
,,1,"Aghadoe"
,,1,"Aghadoe House"
,,1,"Dunloe Castle"
,,1,"Killarney"
,,1,"Eagle's Nest"
2,33,1,"Killarney"
,,1,"Dinis"
21.15,79.1,1,"Muckross Abbey"
22.5891667,88.3102778,1,"Lothian"
,,1,"Ross Castle"
,,1,"Ross Island"
,,1,"Sade"
,,1,"Eden"
28,84,1,"Killarney"
,,1,"Green Isle"
,,1,"Dublin"
,,1,"Gresham House"
,,1,"Dublin"
,,1,"England"
,,1,"Ireland"
,,1,"New York"
50.71297222727,-3.49447651143941,1,"Cathedral of
the Holy Trinity"
,,1,"Dublin"
,,1,"Grattan"
51.1598107886529,-2.89386663410723,1,"Dublin"
52.1159910605412,-2.3140231556892,1,"Belvidere House"
,,1,"Dublin"
,,1,"Belvidere
House"
,,1,"Skibbereen"
,,1,"Cork"
55.8459569713813,-4.1484195250332,1,"Dublin"
57.1945664685517,-3.63533980193751,1,"Imperial Hotel"
55.935291,-3.043121,1,"Portrush"
,,1,"Killarney"
,,1,"Dublin"
51.5078592878607,-0.119361440580041,1,"Dunluce Castle"
51.5440401499755,-0.132293420561193,1,"Dunluce Castle"
,,1,"North Sea"
,,1,"Europe"
,,1,"Dunluce"
,,1,"Portrush"
,,1,"Skerries"
55.4243825639964,-2.02370213022669,1,"Ireland"
,,1,"Ireland"
,,1,"Glasgow"
,,1,"Clyde"
,,1,"Glasgow"
53.0330898525215,-2.16331129161231,1,"Royal Hotel"
